m01oak00001CC	AT5G62080
m01oak20264Ct	AT1G55590
m01oak20269CC	AT3G15540
m01oak20278cC	AT4G21065
m01oak20280cC	AT1G28220
m01oak20282CC	AT4G01720
m01oak20301CC	AT2G30900
m01oak20327cC	AT5G04050
m01oak20329JC	AT4G34890
m01oak20330cC	AT5G22920
m01oak20331cf	AT5G51760
m01oak20344cC	AT5G23230
m01oak20349cC	AT4G18270
m01oak20350CC	AT4G20970
m01oak20351cC	AT5G18950
m01oak20357sC	AT5G11550
m01oak20387cC	AT5G23720
m01oak20390cC	AT1G02070
m01oak20427cC	AT5G03450
m01oak20428cC	AT3G17611
m01oak20470CC	AT5G61800
m01oak20474cC	AT5G52190
m01oak20497cC	AT1G61680
m01oak20502cC	AT1G11570
m01oak20507cC	AT1G73970
m01oak20510cC	AT1G76470
m01oak20515CC	AT3G54970
m01oak20519jM	AT4G38210
m01oak20551cC	AT1G03310
m01oak20561cc	AT1G65920
m01oak20575CC	AT3G06440
m01oak20577CC	AT3G08500
m01oak20595cF	AT4G34140
m01oak20603CC	AT4G24960
m01oak20604CC	AT1G56260
m01oak20623cc	ATCG00430
m01oak20634cC	AT2G45650
m01oak20638CC	AT2G32120
m01oak20654cC	AT5G55950
m01oak20657CC	AT2G38290
m01oak20664CF	AT4G10380
m01oak20679CC	AT2G01200
m01oak20680CF	AT1G14760
m01oak20693cF	AT3G51070
m01oak20697CC	AT3G55730
m01oak20703CC	AT5G59980
m01oak20704CC	AT4G16563
m01oak20705cC	AT4G20060
m01oak20707cC	AT4G10130
m01oak20718cC	AT5G46920
m01oak20727cC	AT3G12700
m01oak20749Ct	AT1G79620
m01oak20750cF	AT2G17030
m01oak20757CC	AT4G33990
m01oak20763CC	AT1G67190
m01oak20769JM	AT4G27660
m01oak20773CC	AT1G75540
m01oak20788CC	AT2G16030
m01oak20809ct	AT1G65070
m01oak20826Jc	AT1G07650
m01oak20829Ct	AT2G17570
m01oak20831CC	AT4G23440
m01oak20835CC	AT5G61890
m01oak20844cC	AT2G22260
m01oak20848cC	AT2G28410
m01oak20854CC	AT2G35030
m01oak20859CC	AT5G50260
m01oak20871cC	AT3G15518
m01oak20896CC	AT5G51050
m01oak20902Cc	AT5G43730
m01oak20911cC	AT2G43990
m01oak20929cC	AT3G05320
m01oak20930cC	AT3G62140
m01oak20942cF	AT1G13340
m01oak20958cf	AT5G14280
m01oak20965Ct	AT5G20885
m01oak20977CC	AT1G01290
m01oak21010cC	AT5G40405
m01oak21020cC	AT1G29520
m01oak21028cC	AT3G53810
m01oak21030jt	AT1G68080
m01oak21044cC	AT5G13230
m01oak21052cC	AT1G44414
m01oak21055Cf	AT4G15550
m01oak21060CC	AT5G61990
m01oak21072cM	AT1G51405
m01oak21082Ct	AT3G28430
m01oak21093CC	AT3G51320
m01oak21104cC	AT4G33100
m01oak21114cC	AT5G27220
m01oak21126CC	AT5G50990
m01oak21164CC	AT5G66850
m01oak21217Ci	AT1G05790
m01oak21228Ct	AT4G14750
m01oak21247Ji	AT4G24900
m01oak21276CC	AT1G11800
m01oak21279cC	AT5G46680
m01oak21281cF	AT4G25540
m01oak21289CC	AT2G40080
m01oak21298CC	AT3G57120
m01oak21326CC	AT1G23090
m01oak21331cC	AT1G06910
m01oak21336cC	AT4G37170
m01oak21360Jm	AT1G08390
m01oak21372JT	AT2G43465
m01oak21373cC	AT1G17120
m01oak21376cf	AT5G50290
m01oak21395ct	AT2G22650
m01oak21427CC	AT5G62990
m01oak21430CC	AT3G53010
m01oak21435jC	AT3G04300
m01oak21436ci	AT5G24360
m01oak21442jC	AT1G26500
m01oak21452CC	AT4G12070
m01oak21463Ci	AT2G48060
m01oak21470cC	AT3G55370
m01oak21497CC	AT5G19490
m01oak21511CC	AT1G14590
m01oak21516cF	AT5G49110
m01oak21517CT	AT5G43822
m01oak21523cF	AT1G55230
m01oak21544cc	AT1G68640
m01oak21553CC	AT2G18890
m01oak21576cF	AT5G62370
m01oak21580cC	AT4G13650
m01oak21591CF	AT2G23620
m01oak21592cF	AT2G24240
m01oak21608CC	AT4G36945
m01oak21609cC	AT3G47430
m01oak21610cC	AT3G51630
m01oak21612cc	AT2G47600
m01oak21633cC	AT5G29560
m01oak21646CC	AT3G23100
m01oak21647cI	AT4G29990
m01oak21666cf	AT5G06360
m01oak21669Ji	AT2G34730
m01oak21715CC	AT2G37730
m01oak21720CC	AT2G41450
m01oak21721CC	AT3G21740
m01oak21723Ct	AT1G03620
m01oak21742CC	AT2G31870
m01oak21743Ci	AT4G14050
m01oak21761CC	AT3G51930
m01oak21768cC	AT2G01818
m01oak21775cC	AT4G33565
m01oak21780cC	AT4G35790
m01oak21785cC	AT2G36730
m01oak21792CC	AT1G62300
m01oak21799cc	AT1G55280
m01oak21804cC	AT5G49610
m01oak21813cC	AT1G48130
m01oak21841CC	AT3G54490
m01oak21843cf	AT1G48760
m01oak21848CC	AT1G29280
m01oak21872cF	AT3G13780
m01oak21878jC	AT1G51550
m01oak21886CC	AT4G21700
m01oak21889JC	AT4G15240
m01oak21902CC	AT1G31460
m01oak21944CC	AT5G43250
m01oak21949cC	AT1G06270
m01oak21956cf	AT1G13040
m01oak21958cC	AT1G04650
m01oak21965CC	AT1G30700
m01oak21974CC	AT1G79640
m01oak21989cC	AT1G66810
m01oak22018CC	AT3G16010
m01oak22025jC	AT5G63080
m01oak22027cC	AT5G39350
m01oak22031Cf	AT3G24630
m01oak22035cC	AT2G29760
m01oak22043cf	AT3G27670
m01oak22047cC	AT5G40940
m01oak22067Cz	AT5G65740
m01oak22082jC	AT1G65420
m01oak22092cC	AT1G28710
m01oak22107CC	AT2G45280
m01oak22114cC	AT2G47270
m01oak22119cC	AT5G25050
m01oak22121Ct	AT4G17616
m01oak22124cC	AT4G25420
m01oak22126cF	AT4G13070
m01oak22146CC	AT3G28470
m01oak22164Cc	AT1G18480
m01oak22165cC	AT2G41080
m01oak22172JT	AT3G07530
m01oak22176jF	AT1G13630
m01oak22180JC	AT1G69310
m01oak22182jF	AT4G21390
m01oak22189cC	AT4G25120
m01oak22209CC	AT5G22510
m01oak22231Ct	AT5G36110
m01oak22280CC	AT2G41190
m01oak22283cc	AT2G20880
m01oak22286jF	AT5G42710
m01oak22303Cz	AT3G25905
m01oak22304cC	AT1G17630
m01oak22312CC	AT2G21120
m01oak22319SC	AT1G78790
m01oak22321Ct	AT2G32030
m01oak22323Ci	AT5G15340
m01oak22338CC	AT4G36950
m01oak22363CC	AT4G35540
m01oak22364CC	AT1G15230
m01oak22391cF	AT5G15300
m01oak22393Cc	AT1G21280
m01oak22396CC	AT3G45400
m01oak22400cC	AT1G52620
m01oak22401ci	AT5G63390
m01oak22410cC	AT4G19650
m01oak22425jC	AT1G03820
m01oak22428cC	AT3G14160
m01oak22433cC	AT1G04150
m01oak22435cC	AT3G08000
m01oak22444CC	AT4G30380
m01oak22445Cf	AT4G26980
m01oak22446ST	AT3G06778
m01oak22449CF	AT1G67370
m01oak22460CC	AT1G07130
m01oak22477CT	AT1G16650
m01oak22481cC	AT5G64230
m01oak22482JC	AT4G32295
m01oak22489CC	AT3G63290
m01oak22492cC	AT5G07730
m01oak22519cF	AT5G48940
m01oak22535cC	AT1G26100
m01oak22537Ci	AT5G54840
m01oak22544CC	AT5G52110
m01oak22545CC	AT1G14730
m01oak22575Ct	AT2G33390
m01oak22580cC	AT2G03380
m01oak22607CC	AT4G17260
m01oak22612cF	AT4G29310
m01oak22626cC	AT3G13020
m01oak22633jI	AT5G44750
m01oak22643CF	AT1G56570
m01oak22646CC	AT1G29640
m01oak22675cC	AT3G16890
m01oak22678cC	AT1G76430
m01oak22682cC	AT5G04610
m01oak22692cC	AT1G14280
m01oak22713cC	AT5G03555
m01oak22766cC	AT2G01275
m01oak22769Ct	AT2G44660
m01oak22805cf	AT4G24700
m01oak22816JC	AT3G62820
m01oak22841cC	AT3G09660
m01oak22849cC	AT1G11330
m01oak22867CC	AT1G16730
m01oak22868cC	AT1G09540
m01oak22881cC	AT5G58630
m01oak22891CC	AT3G17630
m01oak22899Cc	AT2G13770
m01oak22906cF	AT1G04880
m01oak22951ct	AT1G65770
m01oak22973cC	AT2G05940
m01oak22981cC	AT4G14820
m01oak22984cC	AT5G47000
m01oak22997cC	AT1G07590
m01oak22998CI	AT2G02955
m01oak23018cC	AT2G46690
m01oak23020cf	AT3G20640
m01oak23061CC	AT4G33170
m01oak23067cC	AT5G06820
m01oak23085cC	AT1G72570
m01oak23107cT	AT1G25390
m01oak23141Ct	AT5G40380
m01oak23177cC	AT5G55830
m01oak23203cC	AT1G78690
m01oak23223cf	AT5G08430
m01oak23236CC	AT1G69970
m01oak23247CC	AT5G57810
m01oak23250Cc	AT5G14090
m01oak23287Ct	AT4G32450
m01oak23320cC	AT1G12240
m01oak23348jC	AT3G26085
m01oak23349cF	AT1G16830
m01oak23362ci	AT1G49350
m01oak23363cC	AT5G50390
m01oak23376CC	AT4G05120
m01oak23404cC	AT3G21700
m01oak23421cc	AT2G16750
m01oak23424CC	AT5G38730
m01oak23457CC	AT1G74520
m01oak23460cf	AT1G15320
m01oak23464JC	AT1G80150
m01oak23479cC	AT4G27950
m01oak23497ct	AT1G08800
m01oak23551cC	AT3G56570
m01oak23556CF	AT3G60310
m01oak23581CC	AT1G29140
m01oak23587CC	AT5G06810
m01oak23599cC	AT4G22200
m01oak23606cF	AT5G13920
m01oak23613CC	AT4G29230
m01oak23615CC	AT1G52800
m01oak23640jf	AT4G39830
m01oak23642Ji	AT4G03230
m01oak23683cf	AT5G57880
m01oak23691CC	AT3G25640
m01oak23711cC	AT4G14190
m01oak23713Ct	AT1G16445
m01oak23716cC	AT3G22150
m01oak23719cC	AT1G77270
m01oak23748CT	AT3G05170
m01oak23757cC	AT5G06740
m01oak23782cC	AT3G13480
m01oak23796cC	AT1G64940
m01oak23799cC	AT3G15050
m01oak23817cC	AT4G13630
m01oak23818Ct	AT2G45360
m01oak23819CC	AT1G17950
m01oak23830CC	AT3G52430
m01oak23861CC	AT5G48800
m01oak23888cC	AT1G63910
m01oak23904CC	AT2G47480
m01oak23920cf	AT3G21600
m01oak23930CC	AT2G27770
m01oak23934CC	AT1G74240
m01oak23942Ct	AT2G43310
m01oak23957CC	AT1G14390
m01oak24001CC	AT5G14570
m01oak24009Ct	AT1G34160
m01oak24011cf	AT5G58480
m01oak24040CC	AT2G38180
m01oak24068cC	AT3G26300
m01oak24081CC	AT3G18930
m01oak24095cC	AT1G79910
m01oak24096Jm	AT5G65560
m01oak24120Ci	AT3G28410
m01oak24138cC	AT5G16490
m01oak24151cC	AT1G74120
m01oak24164CC	AT5G65590
m01oak24183JC	AT1G10280
m01oak24198CF	AT5G67140
m01oak24216cC	AT2G38480
m01oak24217CC	AT2G32630
m01oak24228Cf	AT2G24540
m01oak24231CC	AT3G19500
m01oak24242CF	AT5G03570
m01oak24248cC	AT2G02150
m01oak24257Ct	AT4G02750
m01oak24266cC	AT5G14500
m01oak24273CT	AT2G16790
m01oak24280cC	AT3G23240
m01oak24283Ci	AT5G48740
m01oak24286jF	AT1G51100
m01oak24305CC	AT1G24030
m01oak24309cC	AT1G25530
m01oak24365cC	AT3G56230
m01oak24375cC	AT4G10120
m01oak24381Ct	AT1G69480
m01oak24382jC	AT1G68190
m01oak24395Cc	AT1G26900
m01oak24437jf	AT2G28560
m01oak24440CT	AT5G53220
m01oak24450CC	AT4G24320
m01oak24463CC	AT4G28010
m01oak24470jC	AT1G77010
m01oak24472CC	AT3G24503
m01oak24499CC	AT4G33870
m01oak24505CT	AT4G16820
m01oak24537CT	AT5G02070
m01oak24538jF	AT3G03310
m01oak24559CC	AT5G09550
m01oak24562CC	AT1G52560
m01oak24583cC	AT5G63290
m01oak24584cC	AT3G49690
m01oak24606Ct	AT1G11530
m01oak24614cC	AT3G09550
m01oak24622CC	AT3G10630
m01oak24703cC	AT1G69290
m01oak24729CF	AT3G07340
m01oak24755cC	AT1G61215
m01oak24771cF	AT1G05577
m01oak24784cf	AT1G73880
m01oak24785CC	AT2G41380
m01oak24786CF	AT2G46770
m01oak24787CF	AT3G22800
m01oak24813CC	AT1G18520
m01oak24820CM	AT1G51965
m01oak24824CC	AT1G80630
m01oak24826cF	AT1G71490
m01oak24839ci	AT4G37380
m01oak24842CC	AT5G57420
m01oak24843cC	AT5G27930
m01oak24856JC	AT5G23980
m01oak24861CC	AT3G51060
m01oak24868cC	AT1G60190
m01oak24869CC	AT1G78110
m01oak24936Cc	AT5G56220
m01oak24938JC	AT5G15280
m01oak24956cC	AT1G33350
m01oak24964ct	AT4G36010
m01oak24981Cf	AT3G22670
m01oak24988cC	AT3G10960
m01oak24995CC	AT5G40030
m01oak25046Ct	AT5G11330
m01oak25072cC	AT5G48170
m01oak25113CC	AT5G19640
m01oak25118cC	AT3G36659
m01oak25135cf	AT5G08370
m01oak25161cF	AT3G16175
m01oak25182CC	AT1G09680
m01oak25204Jt	AT2G23470
m01oak25254cC	AT5G53670
m01oak25264cC	AT3G56330
m01oak25278CC	AT3G22560
m01oak25305Ct	AT4G37630
m01oak25369cC	AT3G09925
m01oak25373cC	AT3G06250
m01oak25412cc	AT4G29090
m01oak25423CT	AT1G80600
m01oak25459CC	AT2G14095
m01oak25492cC	AT3G51000
m01oak25498cf	AT5G54660
m01oak25503cC	AT3G51970
m01oak25505Ct	AT5G11310
m01oak25527CC	AT2G33680
m01oak25535jC	AT5G48390
m01oak25566jf	AT5G24750
m01oak25567CC	AT3G20530
m01oak25584cC	AT5G20710
m01oak25590CC	AT5G62310
m01oak25611CC	AT2G27140
m01oak25614cC	AT5G18860
m01oak25635CC	AT1G79220
m01oak25648cC	AT1G64310
m01oak25652CC	AT1G67710
m01oak25684CC	AT5G17190
m01oak25690cC	AT4G25330
m01oak25701Ct	ATMG00160
m01oak25703cC	AT2G15490
m01oak25713cC	AT5G15010
m01oak25731CC	AT5G38200
m01oak25732CC	AT1G33250
m01oak25745CC	AT4G18520
m01oak25768cC	AT5G38710
m01oak25780ct	AT5G07330
m01oak25795CC	AT2G45350
m01oak25802CC	AT5G43190
m01oak25812CC	AT5G42750
m01oak25830cC	AT5G40520
m01oak25833Ct	AT5G17590
m01oak25841cC	AT1G80880
m01oak25852cC	AT1G33030
m01oak25875CC	AT1G01310
m01oak25918jC	AT2G39435
m01oak25926CC	AT4G28940
m01oak25940CC	AT5G51160
m01oak26005CC	AT2G47460
m01oak26012CF	AT4G35290
m01oak26016CC	AT2G20520
m01oak26020cf	AT1G30010
m01oak26044cc	AT5G17860
m01oak26053cC	AT5G02640
m01oak26058cF	AT5G10180
m01oak26072cC	AT5G01700
m01oak26113CC	AT3G62890
m01oak26138Cf	AT4G03170
m01oak26144Ct	AT1G73400
m01oak26207CC	AT1G31320
m01oak26209cf	ATMG00090
m01oak26214CC	AT3G03530
m01oak26227cC	AT5G19730
m01oak26266CC	AT4G14805
m01oak26308CC	AT3G23230
m01oak26318Cf	AT3G49400
m01oak26351CC	AT3G54720
m01oak26364jC	AT5G63710
m01oak26375CC	AT5G15900
m01oak26379CC	AT1G65690
m01oak26393Cf	AT3G13770
m01oak26422cF	AT5G20320
m01oak26440cC	AT2G26530
m01oak26451CI	AT5G44010
m01oak26476cC	AT3G53150
m01oak26487CC	AT4G11690
m01oak26500cf	AT5G46160
m01oak26502cC	AT3G52790
m01oak26506jC	AT3G23330
m01oak26543cF	AT1G19790
m01oak26552Ct	AT1G68330
m01oak26556cC	AT5G08510
m01oak26557cC	AT4G20770
m01oak26588CT	AT1G65810
m01oak26592cI	AT3G18020
m01oak26645cC	AT4G05440
m01oak26661cC	AT5G49130
m01oak26663cC	AT3G56550
m01oak26714Ct	AT4G17940
m01oak26716Ct	AT4G12680
m01oak26723CC	AT4G19810
m01oak26737cC	AT1G05670
m01oak26750cc	AT1G06510
m01oak26780cf	AT1G72310
m01oak26809CC	AT1G49320
m01oak26821CC	AT3G52490
m01oak26830cC	AT1G17830
m01oak26856cC	AT2G27740
m01oak26888cC	AT5G56310
m01oak26892cC	AT3G55820
m01oak26944cC	AT3G60720
m01oak26985cC	AT3G53170
m01oak26997CC	AT5G14150
m01oak27070cC	AT1G03070
m01oak27082cF	AT4G39952
m01oak27096CC	AT1G71060
m01oak27147JC	AT5G24080
m01oak27154cC	AT5G46100
m01oak27166cC	AT1G09930
m01oak27180cC	AT4G30700
m01oak27190cC	AT3G47180
m01oak27258CC	AT1G13810
m01oak27295CT	AT1G10520
m01oak27332CC	AT5G46460
m01oak27348cf	AT2G33550
m01oak27365CC	AT1G11080
m01oak27393jC	AT2G34400
m01oak27413CI	AT4G35560
m01oak27416cC	AT1G24290
m01oak27419CC	AT5G37670
m01oak27464CF	AT3G15200
m01oak27466cC	AT2G36690
m01oak27469CC	AT5G45520
m01oak27482cm	AT1G07740
m01oak27518cC	AT4G00770
m01oak27534cC	AT4G17980
m01oak27577jC	AT1G73080
m01oak27590cF	AT1G11320
m01oak27606cC	AT4G14850
m01oak27623CC	AT5G02580
m01oak27635cC	AT1G79680
m01oak27672JC	AT5G61370
m01oak27706jC	AT5G06540
m01oak27723SC	AT1G01840
m01oak27751cC	AT2G29410
m01oak27799jF	AT1G07290
m01oak27810cC	AT5G19600
m01oak27841cC	AT1G60890
m01oak27888CC	AT1G73710
m01oak27890JC	AT3G47730
m01oak27898Ct	AT3G10150
m01oak27949CC	AT1G06440
m01oak27982CC	AT1G53330
m01oak27996CC	AT3G07040
m01oak27999cC	AT5G25190
m01oak28003CC	AT3G10920
m01oak28013cf	AT5G10600
m01oak28017jC	AT5G55840
m01oak28020CF	AT3G51770
m01oak28051cC	AT1G16310
m01oak28055cC	AT3G09780
m01oak28123CF	AT3G20475
m01oak28139cc	AT3G50930
m01oak28149cC	AT4G37160
m01oak28166CC	AT3G23020
m01oak28167Ct	AT4G03130
m01oak28169cf	AT5G40410
m01oak28184cc	AT3G56840
m01oak28188cC	AT3G49170
m01oak28208cC	AT4G17380
m01oak28217cC	AT1G54115
m01oak28226cT	AT5G17980
m01oak28253Ci	AT5G03910
m01oak28254cf	AT5G46700
m01oak28282cC	AT5G58940
m01oak28316CC	AT4G12390
m01oak28349cC	AT1G30550
m01oak28362jT	AT4G27870
m01oak28417jm	ATMG00580
m01oak28418cC	AT3G49950
m01oak28461JC	AT2G23540
m01oak28503Cf	AT5G42120
m01oak28532CC	AT5G59900
m01oak28540cf	AT3G01090
m01oak28581CC	AT2G39370
m01oak28593cc	AT3G56830
m01oak28602CC	AT3G07010
m01oak28614cI	AT3G07970
m01oak28658cC	AT1G15410
m01oak28680CT	AT2G27990
m01oak28720CC	AT3G63230
m01oak28823CC	AT3G52360
m01oak28865JF	AT3G45140
m01oak28893CC	AT3G52720
m01oak28914cC	AT1G48560
m01oak28921CC	AT4G31350
m01oak29030CC	AT2G33100
m01oak29080cf	AT4G33985
m01oak29092cC	AT1G08290
m01oak29140CC	AT4G14380
m01oak29156jC	AT5G01110
m01oak29159Cz	AT1G12790
m01oak29161CC	AT2G41640
m01oak29178Jt	AT3G18310
m01oak29208CC	AT1G07645
m01oak29265cf	AT2G34580
m01oak29272cC	AT1G66370
m01oak29292CC	AT3G20170
m01oak29307CC	AT3G49740
m01oak29323CC	AT1G48960
m01oak29334CC	AT5G12080
m01oak29349CC	AT1G12150
m01oak29375cC	AT2G07040
m01oak29376cT	AT1G46264
m01oak29421jC	AT3G63380
m01oak29443cC	AT1G74600
m01oak29481CC	AT5G57450
m01oak29587cC	AT4G35160
m01oak29651CC	AT5G49890
m01oak29660Ct	AT1G29380
m01oak29665CC	AT1G64300
m01oak29672JC	AT1G31790
m01oak29725cC	ATCG00190
m01oak29729cC	AT3G21550
m01oak29744CF	AT4G18880
m01oak29772ct	AT2G07715
m01oak29799CC	AT5G24860
m01oak29826cC	AT1G14470
m01oak29847cC	AT5G52020
m01oak29871CM	AT2G17920
m01oak29884CC	AT1G74350
m01oak29900CC	AT2G01300
m01oak29912CF	AT5G39400
m01oak30030CC	AT1G47670
m01oak30035CC	AT1G31240
m01oak30048CF	AT3G22250
m01oak30057CC	AT1G29160
m01oak30071cC	AT2G13600
m01oak30083CC	AT3G13730
m01oak30109ci	AT4G11720
m01oak30171cf	AT4G05230
m01oak30208cC	AT5G45310
m01oak30238cf	AT1G06710
m01oak30259CC	AT5G61620
m01oak30337CC	AT1G79430
m01oak30388CC	AT2G26490
m01oak30403CC	AT1G73370
m01oak30404CC	AT1G66920
m01oak30416cC	AT2G37320
m01oak30417CC	AT1G15510
m01oak30438CC	AT3G19610
m01oak30449cC	AT1G31880
m01oak30450CF	AT3G14170
m01oak30490ct	AT2G21100
m01oak30505Ci	AT2G29620
m01oak30554Ct	AT1G71140
m01oak30584cC	AT3G04130
m01oak30631cC	AT1G64830
m01oak30647cC	AT1G67920
m01oak30695jC	AT3G20420
m01oak30705CC	AT5G04780
m01oak30754jC	AT4G34320
m01oak30755Cf	AT5G05810
m01oak30775cC	AT4G39480
m01oak30787CC	AT5G12340
m01oak30793cT	AT3G62160
m01oak30854jC	AT1G74580
m01oak30860JT	AT3G51550
m01oak30897Ct	AT5G64530
m01oak30905CC	AT3G50440
m01oak30940cC	AT1G27990
m01oak30953cF	AT1G70140
m01oak30961CC	AT3G20580
m01oak30979Ct	AT1G14570
m01oak31004sC	AT4G35350
m01oak31013CF	AT5G39980
m01oak31094CC	AT4G19840
m01oak31100cC	AT1G15550
m01oak31171cC	AT4G18750
m01oak31220Ct	AT5G38610
m01oak31223Cf	AT5G22260
m01oak31226Ct	AT2G18969
m01oak31327Ci	AT4G00230
m01oak31345cT	AT4G13420
m01oak31367cC	AT1G12700
m01oak31402Ct	AT3G02330
m01oak31403cC	AT1G20190
m01oak31412Cc	ATMG00660
m01oak31448CT	AT3G12770
m01oak31491jf	AT3G27880
m01oak31501CC	AT3G60400
m01oak31506cf	AT3G20660
m01oak31547CC	AT1G05420
m01oak31577JC	AT2G25790
m01oak31580CI	AT2G47820
m01oak31586JC	AT5G45580
m01oak31589CC	AT2G36980
m01oak31629cC	AT1G03540
m01oak31640cf	AT4G16850
m01oak31696CC	AT5G17580
m01oak31725cC	AT2G15980
m01oak31728cC	AT3G17130
m01oak31759cF	AT4G13150
m01oak31772Cc	AT2G38920
m01oak31779CC	AT5G25620
m01oak31797cC	AT2G35150
m01oak31801JC	AT3G14330
m01oak31842CM	AT2G20540
m01oak31842CM	AT3G15130
m01oak31853cC	AT5G26594
m01oak31856cC	AT3G19090
m01oak31857CF	AT1G63440
m01oak31863cf	AT1G64700
m01oak31883cC	AT3G22830
m01oak31915CC	AT1G72100
m01oak31921cC	AT1G58170
m01oak32000ct	AT1G72300
m01oak32053CC	AT5G57500
m01oak32084cC	AT2G24610
m01oak32120cF	AT3G50870
m01oak32133jF	AT4G14590
m01oak32136CC	AT5G25320
m01oak32212CF	AT5G57200
m01oak32221Jt	AT4G37480
m01oak32226Sc	AT2G02750
m01oak32246cF	AT3G09040
m01oak32256cT	AT3G48950
m01oak32278cC	AT1G61800
m01oak32289Jc	AT4G37030
m01oak32326cC	AT3G48970
m01oak32341Jc	AT3G47840
m01oak32345cC	AT1G16260
m01oak32377CC	AT1G64065
m01oak32412CF	AT2G01950
m01oak32439sT	AT4G35000
m01oak32440CF	AT4G26890
m01oak32442cF	AT2G37310
m01oak32452Jf	AT4G14180
m01oak32454cC	AT1G10460
m01oak32473cF	AT3G13850
m01oak32546cC	AT3G22880
m01oak32589CI	AT3G04380
m01oak32604cC	AT1G68360
m01oak32606jf	AT1G74630
m01oak32634cf	AT5G54880
m01oak32680cC	AT4G02870
m01oak32686CI	AT5G35830
m01oak32702cC	AT2G30630
m01oak32709CC	AT4G20090
m01oak32724CC	AT2G46130
m01oak32753cC	AT1G03940
m01oak32754jC	ATMG00640
m01oak32756Ct	ATMG00520
m01oak32758CT	AT4G26270
m01oak32791cF	AT4G39210
m01oak32808CC	AT1G06920
m01oak32812ct	AT5G20340
m01oak32848Cz	AT4G21170
m01oak32908cC	AT5G47810
m01oak32965CC	AT5G49920
m01oak33005Cf	AT1G73140
m01oak33009cf	AT2G21237
m01oak33047cT	AT1G74720
m01oak33048cC	AT1G16480
m01oak33051CC	AT3G53040
m01oak33067CC	AT4G40020
m01oak33075cC	AT1G20230
m01oak33146Ct	AT4G01030
m01oak33217CC	AT3G20620
m01oak33221jC	AT1G78160
m01oak33230CC	AT1G62710
m01oak33367CF	AT5G66520
m01oak33395cm	AT3G26782
m01oak33418CF	AT3G25210
m01oak33448CC	AT2G47140
m01oak33538ct	AT1G50060
m01oak33552Ct	AT2G26440
m01oak33555CC	AT4G01700
m01oak33595CC	AT2G04850
m01oak33619cC	AT1G74400
m01oak33642CF	AT3G21000
m01oak33650CC	AT1G05930
m01oak33653JT	AT5G24620
m01oak33677jC	AT2G33670
m01oak33696cC	AT2G22410
m01oak33715CC	AT5G57070
m01oak33764cC	AT5G43210
m01oak33773CC	AT4G33440
m01oak33826cF	AT3G57430
m01oak33909cC	AT2G01390
m01oak33927jC	AT1G50420
m01oak33940CC	AT5G05330
m01oak33973cC	AT2G41200
m01oak33981CC	AT3G17350
m01oak34047CC	AT4G21440
m01oak34092CC	AT5G07050
m01oak34107cC	AT4G35900
m01oak34130cC	AT2G31425
m01oak34193CC	AT2G22790
m01oak34264cC	AT1G61050
m01oak34431Ct	AT1G04570
m01oak34476cC	AT4G31150
m01oak34502CF	AT2G42760
m01oak34545CT	AT1G78980
m01oak34551CT	AT1G54860
m01oak34570cC	AT2G33420
m01oak34609cC	AT1G64000
m01oak34638Cc	AT1G69850
m01oak34679CI	AT1G63990
m01oak34831cC	AT1G27620
m01oak34895JC	AT5G47740
m01oak34919CC	AT4G22600
m01oak34930cF	AT3G25970
m01oak34942cC	AT1G09220
m01oak34991cC	AT1G74220
m01oak35021Cf	AT1G67025
m01oak35103CC	AT4G30420
m01oak35113cC	AT1G10140
m01oak35141cC	AT5G58860
m01oak35143cT	AT1G79480
m01oak35152CC	AT5G57050
m01oak35159CC	ATMG00860
m01oak35180cC	AT1G32583
m01oak35182jc	AT2G31920
m01oak35196jf	AT5G22355
m01oak35229cC	AT1G72220
m01oak35252cC	AT1G27410
m01oak35262cF	AT4G10250
m01oak35314Cz	AT4G34760
m01oak35444CC	AT4G22760
m01oak35461cC	AT5G36930
m01oak35466cF	AT1G01900
m01oak35534cF	AT1G32780
m01oak35545CC	AT4G37850
m01oak35562cC	AT5G23170
m01oak35638CC	AT1G10417
m01oak35724CC	AT1G15530
m01oak35794ct	AT5G62680
m01oak35796CI	AT4G16470
m01oak35836cC	AT1G62360
m01oak35850CC	AT3G63370
m01oak35852sf	AT1G08070
m01oak35908cT	AT5G56960
m01oak35909cC	AT1G47870
m01oak35923ct	AT1G68620
m01oak35966cC	AT1G62280
m01oak35971cf	AT3G16070
m01oak35973CC	AT1G03510
m01oak35981Ci	AT1G27170
m01oak36016cC	AT3G57500
m01oak36049cC	AT3G18360
m01oak36062CT	AT2G34960
m01oak36116cf	AT1G35910
m01oak36117CC	AT1G34575
m01oak36326Ct	AT5G08350
m01oak36334cC	AT1G13710
m01oak36354cC	AT2G33760
m01oak36409cF	AT5G05490
m01oak36443CC	AT3G21880
m01oak36463cC	AT1G10380
m01oak36478cC	AT5G06470
m01oak36594CC	AT4G39810
m01oak36636CF	AT1G13920
m01oak36654CC	AT5G59520
m01oak36665Ct	AT1G24100
m01oak36668cF	AT3G22450
m01oak36675JC	AT4G21760
m01oak36696cC	AT4G16260
m01oak36712Ct	AT5G10150
m01oak36748CC	AT3G25160
m01oak36749cf	AT1G70630
m01oak36753CC	AT5G16420
m01oak36771Cz	AT3G44716
m01oak36788cC	AT5G03990
m01oak36794CC	AT3G48810
m01oak36808Jc	AT5G55540
